id,review_no_per_rest,restaurant_id,restaurant_type,review_rating,review_date,review_body,restaurant_name,restaurant_address
33897,64,119,Chinese,2,05/26/2018,This place is less than mediocre. It's definitely not worth the wait. We grabbed a number and waited for over an hour. By the time we were seated it was already mid-afternoon. The carts that rolled by were half empty. The dishes we were looking out for did not come by. There was a cart that kept circling with the same soup that no one wanted. We then noticed that there was an area where they were started to release new dishes. There were people rushing over there to grab up dishes. So we joined in and got a few dishes that we wanted. They didn't have a lot of the dishes I normally expect from dim sum. The system is broken. I have never had to rush over to grab dishes that I want to eat for dim sum from all the times I've eaten it in the course of my entire life. What a terrible way to eat dim sum. We finally had to order food in order to get enough food. What a terrible experience.,Jing Fong - UWS,380 Amsterdam Ave
33898,65,119,Chinese,3,02/24/2023,"Went for dim sum. Food average. Choices limited. No cart service. Go to Chinatown, Brooklyn or Ft. Lee for more authentic fare.",Jing Fong - UWS,380 Amsterdam Ave
33899,66,119,Chinese,2,05/25/2022,"The seafood combination only had shrimp  that was seafood which tasted microwaved. The noodles which where at the bottom of the plate where extremely skinny. The noodles looked like they opened a pack of Ramon  noodles and put it in our plate. The crab,shrimp and spinach was really good and tasteful . The soda was water downed and tasted terrible as if it came from a dirty pipe. They didn’t even had a menu for any type of drinks. also the crab pop was terrible because it’s so small.",Jing Fong - UWS,380 Amsterdam Ave
33900,67,119,Chinese,5,05/26/2019,"At the heart of Chinatown in Manhattan you can eat good for a good price if you agree with the fact, sometimes you need to share your table with unknown persons due to the crowd who wanna eat between 12am and 3pm. Highly recommended!",Jing Fong - UWS,380 Amsterdam Ave
33901,68,119,Chinese,5,05/25/2020,"The dim sum is hot, fresh, authentic, and delicious. The servers are helpful and the prices are VERY reasonable! Definitely worth a visit if in the area. Depending on which street you’re on it can be somewhat confusing knowing where to go, but once you find a lobby with a giant escalator you’re in the right place.",Jing Fong - UWS,380 Amsterdam Ave
33902,69,119,Chinese,4,05/25/2022,Tasty made to order dim sums. Weather was great for outdoor seatings and people watching.,Jing Fong - UWS,380 Amsterdam Ave
33903,70,119,Chinese,5,05/25/2020,"Not as prolific a menu as the original dim sum restaurant of the same name in Chinatown, but it was good enough for me! I really enjoyed the variety and the crispy duck over fried rice was my favorite.",Jing Fong - UWS,380 Amsterdam Ave
33904,71,119,Chinese,4,05/26/2019,Giant big banquet hall bustling with trays and trays of dim sum. Gets packed quick any days of the week and there's usually a long queue during the weekends. Dim sums are as authentic as it gets but can be unrealistically frugal with giving out there chilli sauce. But definitely an experience worth trying out when visiting Chinatown in New York City.,Jing Fong - UWS,380 Amsterdam Ave
33905,72,119,Chinese,5,05/26/2019,"Dim Sum was amazing. Great experience with my beautiful co-workers. The food kept coming, well organized circulation. I totally recommend this place.",Jing Fong - UWS,380 Amsterdam Ave
33906,73,119,Chinese,5,05/26/2019,"Extremely fresh ingredients, made  to order, attentive to details, a great Hong Kong tea house, a real jewel in Manhattan and is a people place by price.",Jing Fong - UWS,380 Amsterdam Ave
33907,74,119,Chinese,4,05/25/2020,"Enjoyable Cantonese cuisine and homely atmosphere. We ordered the roast chicken, sweet and sour soup, claypot chicken with eggplant, fried vegetable with preserved bacon, salted fish fried rice. Food was great!",Jing Fong - UWS,380 Amsterdam Ave
33908,75,119,Chinese,2,05/26/2018,"Compared to the one in Chinatown, this place was very pricy and only had limited selection. It was around 7 to 8 dollars for one order of dimsum. We visited on Sunday afternoon. It seemed a bit busy and took a while to take our orders. The quality of food was fine but in my opinion, it doesn't justify the price. I would much prefer the one in Chinatown even with the wait.",Jing Fong - UWS,380 Amsterdam Ave
33909,76,119,Chinese,5,05/25/2020,Amazing food. Was the best place we ate the whole week  we spent in NYC.  We plan on going back for an anniversary dinner when we’re able.,Jing Fong - UWS,380 Amsterdam Ave
33910,77,119,Chinese,4,05/26/2019,Good place to go for weekend dim sum brunch. There is some downtime while they set up for dinner at 6 pm. Dim sum dishes are typically $6 or 7 each but there are some higher ones so ask for a dim sum menu if you want to know. Cocktails are available but disappointing - $13 for a very weak Mai Tai is poor value. The ribs are good but the chow fun was disappointing. Brunch dim sum is better than dinner and less likely to have half the room taken by a wedding it other celebration.,Jing Fong - UWS,380 Amsterdam Ave
33911,78,119,Chinese,5,05/26/2019,"This place is huge. There were probably 20 groups, but it still felt empty in the vast space. Either the fans of the air conditioning or rather the sound boxes gave a disturbing rattling sound. After a ciuple of minutes the music started. You instantly feel like being in Beijing when you enter this place. It starts with the long escalators. The elevator was out of order. This place really does not feel like NYC.  The air conditioning works. It’s been freezing cold.  The selection of dim sum is great.    Although some of this is really not five stars the food made up for all of this. And after all this was the reason we came. Rock on!",Jing Fong - UWS,380 Amsterdam Ave
33912,79,119,Chinese,5,05/26/2019,Amazing!! Best restaurant in Chinatown. Food quality is great. Tastes great. Amazing decoration. Mammoth room Bathroom is clean.,Jing Fong - UWS,380 Amsterdam Ave
33913,81,119,Chinese,5,03/26/2023,"The staffs are great and ready to treat you well. The food is tasty and delicious, exactly what you would expect. Would be coming back for lunch :)",Jing Fong - UWS,380 Amsterdam Ave
33914,82,119,Chinese,5,01/25/2023,"Very enjoyable meal today. No carts, but every single dish was truly fresh. I thought it is better than the revamped Chinatown one.",Jing Fong - UWS,380 Amsterdam Ave
33915,83,119,Chinese,5,04/25/2023,"Great dim sum, more options in Chinatown location but easier to find a table at this location",Jing Fong - UWS,380 Amsterdam Ave
33916,84,119,Chinese,4,05/25/2020,"This is a go to dim sum spa in Chinatown. The restaurant is very large and has ample seating, located two flights up on the escalator. The food here is not as good as the other dim sum places, but the ambience makes up for it. The price is in line with the other dim sum places in the area. The staff is friendly and service is fast.",Jing Fong - UWS,380 Amsterdam Ave
33917,85,119,Chinese,3,05/26/2019,"Beautiful high ceiling with expansive space, but  is worth is the dim sum worth it for a higher value than most of its neighbors? —hmm.. not really. You can pay half the price at neighboring restaurants for the same or a better product. However, as a first time it—is a nice experience. Go in here prepared. Expect carelessness, and forget your food! Don’t wait around for others to come serve you. Cart operators will be roaming around with food, bring your service card (which doubles as a receipt) and fight for your meal!",Jing Fong - UWS,380 Amsterdam Ave
33919,87,119,Chinese,5,05/26/2019,Love this place! Has been my go-to dim-sum in NYC for years.  The elaborate banquet style setting has its charm and the food is delicious.  Pro-tip: afternoon weekdays are prime!  Weekends can be very crowded with long lines.  They serve tasty tea along with the dim-sum which pairs nicely.,Jing Fong - UWS,380 Amsterdam Ave
33920,88,119,Chinese,5,12/26/2022,Best dim sum of my life. Best dim sum on the upper west side and arguably the best in NYC. I’ve been to dim sum often in Chinatown and Queens but this is the best.,Jing Fong - UWS,380 Amsterdam Ave
33921,89,119,Chinese,5,05/26/2019,"Delicious! My favorite place in NY. You take these escalators up stairs to this gigantic ballroom of tables, and you are promptly seated. They have great variety & the food tastes great. There were many dim sum carts, so bring your appetite! Expect a wait for a table during peak times...but it's worth it! Check it out",Jing Fong - UWS,380 Amsterdam Ave
33922,90,119,Chinese,4,05/25/2021,Reduced menu but good safety measures. Dim Sum are still very good . Beware: no bathroom available,Jing Fong - UWS,380 Amsterdam Ave
33923,91,119,Chinese,5,05/26/2018,Special food. Couldn't understand a word but the dumplings were delicious. The plates are huge. Don't go by yourself cause its a lot of food. The price is good. You can take home the leftovers.,Jing Fong - UWS,380 Amsterdam Ave
33924,92,119,Chinese,5,05/25/2021,"I'll remember the escalator the most. It was my first memory of one. The longest one I've ever seen. Once you arrive at the landing, you'd see a ballroom full of families and conversations. At night. Itll turn into a 3 party floor with divisions separating a wedding, a 80th birthday party, and just regular banquet dinners for smaller parties. Now it's a remnant of the past. A covid welcoming party to check you in. Tea bags in plastic containers if you dine outside. Take out containers for your dimsum. None of the dimsum ladies who called you Lang jai and asked you what village you came from. But the wholesomeness of dimsum remains the same. The bright eyes as your food arrives, and the first bite of the food. It really does touch your heart. Thanks for all the memories Jing Fong.",Jing Fong - UWS,380 Amsterdam Ave
33925,93,119,Chinese,3,05/26/2019,Decent dim sum but nothing to brag about. Definitely not the best in Manhattan. Attract crowds due to the newly renovated interior and the size of the establishment. Would only come back for family gatherings since this place is easy to find large tables.,Jing Fong - UWS,380 Amsterdam Ave
33926,94,119,Chinese,3,05/25/2021,It's OK.  Nothing surprising.  They have sanitary inspection grade B.,Jing Fong - UWS,380 Amsterdam Ave
33927,95,119,Chinese,3,05/26/2019,"Good dimsum for the area for ridiculous price. 3 pieces for $8-9. The fried noodles was like eating food panda's fried noodles after it's cooked for an hour. The turnip cake tasted the best among what we ordered. But if you have such a craving for dimsum, this is not a bad choice.",Jing Fong - UWS,380 Amsterdam Ave
33928,96,119,Chinese,1,05/26/2019,"You either love it or hate it. If you haven’t tried it, try. Just heads up a lot of pork food. I couldn’t eat But folks liked it. Also, they serve alcohol.",Jing Fong - UWS,380 Amsterdam Ave
33929,97,119,Chinese,5,05/25/2021,"Jing Fong is closing their dinning hall on 3/7/2021. Covid is no where doing wrecking havoc on the restaurant industry in NYC. Jing Fong is a crown jewel in the area with amazing food, service and space. The kitchen will still be open for takeout and the UWS location is still operating.",Jing Fong - UWS,380 Amsterdam Ave
33930,98,119,Chinese,5,05/25/2022,"The food here is fabulous - very authentic with carts and a great atmosphere. I brought a school group here. Claudia and her amazing team prepared a delicious meal. It was many of my students' first time having Dim Sum, and they loved it!",Jing Fong - UWS,380 Amsterdam Ave
33931,99,119,Chinese,2,05/26/2018,"It's biased because I am a vegetarian and I don't prefer dim sum. That being said the food was decent. They are very organized but service could be better. Also, parties of 4 or less have to share tables with another group during busy times. Not a fan of that.",Jing Fong - UWS,380 Amsterdam Ave
33932,100,119,Chinese,4,05/25/2022,Food and servoce are good.  Rice roll is very fancy,Jing Fong - UWS,380 Amsterdam Ave
33933,101,119,Chinese,5,05/25/2021,"Abaolutely loved this place.  friendly staff.  everything was amazing.  dim sum, dumplings, lo mein, chow fun...ate like kings",Jing Fong - UWS,380 Amsterdam Ave
33934,102,119,Chinese,5,05/26/2019,Had the best New Years dinner here. Low cell service downstairs but it was good for our table to bond!,Jing Fong - UWS,380 Amsterdam Ave
33935,103,119,Chinese,5,05/26/2018,"Extremely popular and classic dim sum place in New York's Chinatown. The crowd at the bottom of the escalator isn't waiting to talk to the hostess. Everyone is waiting for their number to be called, so be sure to walk confidently to the front of the crowd to the hostess at the bottom of the escalators to request your number.    From the minute you get to the top of the escalator you know you're in for an authentic experience. The huge dining room is  buzzing with conversation and energy - locals, families, tourists and the occasional celebrity going incognito. The carts filled to the brim with dumplings,  steamed vegetables and noodles. They serve congee, but unfortunately do not have youtiao (delicious chinese fried dough that looks like churros) that usually gets served with it. (Full disclosure, we sneaked our own youtiao and people at other tables kept asking the poor wait staff to bring them some...)    Oh, and they are now serving alcohol with dim sum! So feel free to flag down one of the staff to ask for a mimosa or one of their fun drinks (alcoholic and non-alcoholic) as an additional treat!",Jing Fong - UWS,380 Amsterdam Ave
33936,104,119,Chinese,4,05/25/2020,"Authentic dimsum, really not bad at all. Lighter than usual, hence the 4 stars but this is largely down to personal taste. There's a nice bank of Citi bikes right outside too, so easy to get to and convenient if you want to work it off after. Really great Shanghai style dumplings. Really meaty har gaw, sui mai",Jing Fong - UWS,380 Amsterdam Ave
33937,105,119,Chinese,4,05/26/2019,"This is the place to go for authentic Dim Sum! The food is excellent and well priced, and is brought on rather quaintly on trolleys. Highlights were the pork buns, shrimp buns, and the beef noodle rolls. The service is somewhat perfunctory, but only adds to the charm of the experience. I will be back!",Jing Fong - UWS,380 Amsterdam Ave
33938,106,119,Chinese,2,05/26/2019,"Surprised at the 4 star rating. Food not that great, at least at 3pm when we were there. Dim sum dry (siu mai) and overcooked (choi sum). And veg and rice rolls were needlessly drowning in sauce. Disappointing.",Jing Fong - UWS,380 Amsterdam Ave
33939,107,119,Chinese,4,05/25/2020,Delicious dim sum very clean and quick a little pricey but very tasty,Jing Fong - UWS,380 Amsterdam Ave
33940,108,119,Chinese,5,05/26/2019,"Come for the dim sum cart lunch. Stay for the dim sum cart lunch. Also, top-pictured is durian jello. (Try it if you dare. I only found out what the lady was saying after I tried it. Will not dare again.) But everything else is amazing!!",Jing Fong - UWS,380 Amsterdam Ave
33941,109,119,Chinese,1,09/27/2022,"We were craving for dim sun. The restaurant was quite busy, so they sat us at the bar. The dim sum in my opinion was way overpriced and average tasting. We also ordered shrimp fried rice and beef broccoli, which tasted about average. The service, however,  was terrible, they basically threw food on the table and was very rude. Not sure why it's highly rated. We wouldn't recommend this restaurant to anybody.",Jing Fong - UWS,380 Amsterdam Ave
33942,110,119,Chinese,5,08/28/2022,"Honestly the dim sum here is quite good in comparison to the top / popular options in Chinatown… dare I say it’s even better than some of those spots too. If you’re in the UWS, I would highly recommend going to this location for lunch / brunch to get the dim sum experience. Definitely one of my favorite dim sum spots in Manhattan.",Jing Fong - UWS,380 Amsterdam Ave
33943,111,119,Chinese,3,05/25/2021,"It took a long time for the food to come. I ordered dim sum and soy sauce noodles, I thought the prices for Dim Sum were OK, but I do regret ordering the soy sauce noodles. $15.50 for a small container of stir fried noodles??? Way overpriced!",Jing Fong - UWS,380 Amsterdam Ave
33944,112,119,Chinese,2,05/25/2020,"The food itself was okay. I like the duck dumplings. But the service here is pretty disappointing. We first got seated right next to the door and it was freezing. After a few complaints, they finally moved us to the bar but the waitress was not very attentive. She forgot one of our dishes and still tried to charge us for it. Overall the experience was below my expectation but if you’re in the neighborhood and want some dim sum, this will do.",Jing Fong - UWS,380 Amsterdam Ave
33945,113,119,Chinese,4,05/26/2017,"The best Cantonese restaurant around New York. Great dim sum and  food, the place is huge and always popular!",Jing Fong - UWS,380 Amsterdam Ave
33946,114,119,Chinese,1,03/26/2023,"If they say your debit/credit card doesn’t work and ask you to give them another card, don’t give another card, because it will be charged on both debit/credit cards. I called them multiple times, but they refused to give a refund for multiple charges.    Our banker checked and dispute department personnel checked and there were two charges on our bank statements with two transactions.  It’s very unfair for charging us for something we did not eat.",Jing Fong - UWS,380 Amsterdam Ave
33947,115,119,Chinese,5,11/26/2022,"Great food, highly recommend trying this place out if you're looking for some amazing Dim Sum. If you're looking for a spot to try with family or friends, definitely check this place out. Great friendly staff as well",Jing Fong - UWS,380 Amsterdam Ave
33948,116,119,Chinese,5,05/25/2020,"Superb Rice noodle rolls, duck dumplings, soup dumplings and Pork fried rice. Authentic and quality food.",Jing Fong - UWS,380 Amsterdam Ave
33949,117,119,Chinese,4,05/26/2019,Great place if you want the dimsum experience. This place gets full really quickly so come early especially during lunch time. Food is good. Posted a dessert I got. It is coconut jelly bunnies,Jing Fong - UWS,380 Amsterdam Ave
33950,118,119,Chinese,5,05/25/2020,Good dim sum in a banquet hall. Complementary tea and lots of good dim sum options.,Jing Fong - UWS,380 Amsterdam Ave
33951,120,119,Chinese,4,05/26/2019,This place is the NY's staple of Dim Sum. Weekends here are packed. I've been here so many times and ive never had a bad experience here. I've been to other places around the area for dim sum and have always been disappointed. The only gripe i have with Jing Fong is that it's really popular and if you get here late be prepared to stay outside for awhile waiting on queue.,Jing Fong - UWS,380 Amsterdam Ave
33952,121,119,Chinese,5,05/26/2018,"Such tasty dumplings. So pricy! Take what you want, get a stamp and pay when checking out",Jing Fong - UWS,380 Amsterdam Ave
33953,122,119,Chinese,4,10/27/2022,"Solid dim sum on the upper west, definitely worth trying everything and see what you like, the crispy rice noodle are my personal favorite that is unique and imaginative.",Jing Fong - UWS,380 Amsterdam Ave
33954,123,119,Chinese,5,05/25/2022,"A truly surprise find on the Upper Westside: originally founded in Chinatown, Jing Fong has maintained her high-quality standards, which is must-condition to survive and succeed in this town of sophisticated taste. Bravo, Jing Fong!",Jing Fong - UWS,380 Amsterdam Ave
33955,124,119,Chinese,5,12/26/2022,"fast service, great hot food. make fresh dim sum while you watch.",Jing Fong - UWS,380 Amsterdam Ave
33956,125,119,Chinese,4,05/26/2019,"The soup dumplings are great. I say top 5, boyfriend says they are his main favorite. The food out side of the was ok.",Jing Fong - UWS,380 Amsterdam Ave
33957,126,119,Chinese,1,05/25/2022,"Don’t order main dishes, any main dish basically has no meat and only vegetables!!",Jing Fong - UWS,380 Amsterdam Ave
33958,127,119,Chinese,1,08/28/2022,"This place has very limited options for dim sum, can you  believe there is only one sweet dim sum which is sesame balls on their entire menu?? Very disappointed. I’ll try their Chinatown location next time, this is a bad decision for me to come here.",Jing Fong - UWS,380 Amsterdam Ave
33959,128,119,Chinese,4,05/25/2022,Tasty dim sum . Lots of variety. Fasta and correct service,Jing Fong - UWS,380 Amsterdam Ave
33960,129,119,Chinese,3,05/26/2018,Not the best not the worst... Grade pending always scares me... Good drink selection completely empty restaurant... service ok bartender on point with whiskey selection,Jing Fong - UWS,380 Amsterdam Ave
33961,130,119,Chinese,4,05/25/2020,"Very big place with chandeliers. Service is slow, workers barely speak English. Food is three stars but good value for money. I added one star for the chandeliers.",Jing Fong - UWS,380 Amsterdam Ave
33962,131,119,Chinese,1,05/25/2022,"Food: Okay. I’ve had better, but it did what it needed to do.    Customer Service: NEVER IN MY LIFE have I had an experience like this. At the beginning everything was fine. We ordered and they dropped off the food. There was nothing spectacular about it. My friend spoke mandarin so that help with the language barrier.    The check comes; I put a 10% tip and paid for it. I usually tip 20% but it slipped my mind and put 10. The waiter comes back, points at the check, says something in an annoyed manner. I could not hear because he was wearing a mask. I asked him to repeat what he said, he rudely flashed me off and leaves. I was so confused,  then my friend told me he said you’re only going to pay 10%.    Now I had no problem updating the tip, because again, I did not realize I put 10% and the service was okay. So for him to rudely brush me off like that was crazy. I have never had anyone bring back my check AND try to shame me/get mad at me for my tip nor have I seen it happen to anyone else.    I won’t return, but maybe you’ll have a better experience.    Price: The dimsum ranges from $7-8 and you only get two or three depending on the item. I shared the food with my friend and paid $20 each for 5 small plates.",Jing Fong - UWS,380 Amsterdam Ave
33963,132,119,Chinese,5,05/26/2018,"Great place for family, friends and children. A great experience for NYC styled dim sum, make sure you all arrive on time, makes the wait smoother especially on weekends",Jing Fong - UWS,380 Amsterdam Ave
33964,133,119,Chinese,5,05/25/2020,Loved their dumplings and sticky rice noodles with shrimp!,Jing Fong - UWS,380 Amsterdam Ave
33965,134,119,Chinese,5,05/26/2019,Biggest banquet hall in Chinatown Manhattan that houses over 1000 people. Serve Dimsum in the morning and noon if not fully booked.,Jing Fong - UWS,380 Amsterdam Ave
33966,135,119,Chinese,5,05/26/2017,Holy hidden temple of divine southern Chinese cuisine. Massive place. On a second level with an obscure entrance. Chinese ladies come around to your table peddling carts laden with bamboo baskets of food. A palace.,Jing Fong - UWS,380 Amsterdam Ave
33967,136,119,Chinese,1,09/27/2022,"Some dumplings were microwaved, hot on the outside and cold in the middle and our har gou tasted spoiled",Jing Fong - UWS,380 Amsterdam Ave
33968,137,119,Chinese,5,05/25/2022,"Very nice dim sum.  I went to this place with friends and the food was delicious.  The dumplings are flavourful and beautifully presented.  The noodles were also great, maybe even better than some dumplings.  A way for this place to be even better: invest in a turning table typical of Chinese restaurants so that the large round table would more easily share food and drinks.  Overal, a nice place that I'll visit many more times.",Jing Fong - UWS,380 Amsterdam Ave
33969,138,119,Chinese,1,05/25/2022,"Not recommended! A unpleasant experience on a normal weekend. Food tasted fine, but one male waiter was really rude while we waved our hands to catch his attention for some water. He didn’t come to help at first, and when he finally came, he brought some water in a bad attitude without any respect or patience. We still wanted to order some foods to eat, but that waiter forced us to pay our bills and go. A really really terrible experience:(",Jing Fong - UWS,380 Amsterdam Ave
33970,139,119,Chinese,5,05/26/2019,Real good deal and delicious dim sum spot in nyc chinatown. I like here over golden unicorn dim sum place.,Jing Fong - UWS,380 Amsterdam Ave
33971,140,119,Chinese,4,11/26/2022,Had dinner here this past Spring during visit of NYC. Food was great!  Some servers were a bit rude.,Jing Fong - UWS,380 Amsterdam Ave
33972,141,119,Chinese,5,05/26/2017,"Great all around decor, food and entertainment.  A real gem in the heart of NYC Chinatown.  They served an 8 course dinner and it seemed endless but everything was so yummy I couldn't stop myself from gorging myself. Lots of fun here.",Jing Fong - UWS,380 Amsterdam Ave
33973,142,119,Chinese,4,05/25/2022,Great dim sum restaurant! Very fast,Jing Fong - UWS,380 Amsterdam Ave
33974,143,119,Chinese,3,05/25/2022,"Honestly disappointed. I love the Chinatown location, but the UWS one has a much smaller, more expensive menu, and what is there caters a lot to Americans and has barely any authentic food. And the dim sum menu only has like 10 things on it even though that's supposed to be their main thing.",Jing Fong - UWS,380 Amsterdam Ave
33975,144,119,Chinese,5,05/26/2019,"Had a nice banquet-style dinner with my family, great food!!!",Jing Fong - UWS,380 Amsterdam Ave
33976,145,119,Chinese,4,05/25/2022,"Food is good ! We had dumplings, pork buns and wonton soup. But the location has nothing to do with the one in Chinatown (huge dim sum place, Chinese wedding venue type) which is currently closed I believe. It makes the whole experience less interesting ! The restaurant is pretty small with no specific vibe I also think prices are a bit higher that in Chinatown.",Jing Fong - UWS,380 Amsterdam Ave
33977,146,119,Chinese,1,01/25/2023,"Portions are laughable for the price, especially when the food is just ok. I’d give this a 0 if I could.",Jing Fong - UWS,380 Amsterdam Ave
33978,147,119,Chinese,5,05/26/2019,Gigantic dim sum hall with consistent and delicious food.,Jing Fong - UWS,380 Amsterdam Ave
33979,148,119,Chinese,2,05/25/2022,"I went to Jing Fong recently after they renovated. It’s a much much smaller place now and food selection is so limited, only the basic dim sums. I went with a bigger group the first time and waited for more than an hour. So the second time, we were only 4 people. I thought waiting would be shorter because they have more smaller tables than bigger tables. We waited for one hour again! Even worse, since we were only 4 people, 2 carts arrived at the moment we just sat down passing as many dishes as possible into our table. We need to shout  we don’t want this and that. We finished dim sum pretty fast since our table was crammed with all dishes in the first 2 mins. We wanted to relax sipping the tea ( especially after they bombardjng all dishes the moment we sat down). The manager came over asking us to leave because there is a line outside. Of course, we give away the table right away to the people who were waiting. My experience was 1) waiting is too long, more than an hour no matter small group or big group. 2) they tried to rush you out at the moment you sit down. Traditionally, weekend sim dum is where you chat, sip tea, and have dim sum - you can’t do this in this new Jing Fong. But if you are only looking for eating dim sums and leave and don’t mind one hour’s wait, then you are fine. 3) dim sum selection is limited    Overall, I won’t go back. Two experiences are enough to come to this conclusion.",Jing Fong - UWS,380 Amsterdam Ave
33980,149,119,Chinese,5,05/25/2020,This is my go to dim sum spot. Amazing for lunch on weekdays because it’s slightly cheaper. But still worth the wait on a weekend!,Jing Fong - UWS,380 Amsterdam Ave
33981,150,119,Chinese,5,05/26/2019,"Brooklyn is better than manhattan but Jing Fong makes me rethink my opinion of this. This dim sum is bomb. It’s UWS prices (barely) but you pay for what you get. The food is bomb. The service is impeccable and the decor amazing. If you’re looking for a bomb place with good eats - it’s Jing Fong. Highly recommend, and get the Japanese whiskey",Jing Fong - UWS,380 Amsterdam Ave
33982,151,119,Chinese,5,05/25/2020,Always crowded. One of the best dimsum in chinatown.  I gave always eaten here when I come into the city for a visit.  Everything is so good.,Jing Fong - UWS,380 Amsterdam Ave
33983,152,119,Chinese,3,05/25/2022,"I only give 3 stars because. The flavour of China town is gone, more a tourist place. The day was gelid and windy; the manager kept one of the doors open, and all the cold runs all over the people's backs. I used to love the one in lower Manhattan. Unfortunately, I'll never come back to this one, but it's up to people to enjoy Chinese food at very expensive price.",Jing Fong - UWS,380 Amsterdam Ave
33984,153,119,Chinese,4,05/26/2018,Food was good. On a class trip with my son. Just light appetizers.,Jing Fong - UWS,380 Amsterdam Ave
33985,154,119,Chinese,5,05/25/2021,"What an experience! From top to bottom, everything about this meal was superb. I tried a variety of the dim sum menu - the pork buns had a great BBQ flavor, the rice noodles had the tight texture, and the flavors and fillings for all the dumplings were spot on. Also, I appreciated the large amount of chili garlic and Jasmine tea that came with the meal. Very anti-covid friendly outdoor seating and worth sitting in the cold (warm up with the tea or the hot and sour soup, which was also a great addition to the meal!)",Jing Fong - UWS,380 Amsterdam Ave
33986,155,119,Chinese,4,05/25/2022,This is a decent option if you don’t want to make the trip down to Chinatown but it’s not the same.,Jing Fong - UWS,380 Amsterdam Ave
33987,156,119,Chinese,4,05/25/2020,"Huge restaurant, very busy, but the food was very good for the low cost",Jing Fong - UWS,380 Amsterdam Ave
33988,158,119,Chinese,5,05/25/2020,"Truly an experience. The food is unmatched, the ambiance is unique (essentially a wedding banquet hall). You need to be authoritative in waving down servers, but within ten minutes of sitting down, we had a whole feast for our table. Sometimes it was hard to tell what was vegetarian-friendly, but asking for no meat versus meat helped. Would recommend for authentic yet one-of-a-kind dim sum!",Jing Fong - UWS,380 Amsterdam Ave
33989,159,119,Chinese,2,05/25/2022,"The restaurant looked nothing like the pictures. The food was bland and the waitstaff refused to make any modifications whatsoever. They even complained when a dish had to be returned because it was not made the same the second time I ordered it, despite them not willing to change anything on the menu.",Jing Fong - UWS,380 Amsterdam Ave
33990,160,119,Chinese,5,02/24/2023,delicious dim sums  …,Jing Fong - UWS,380 Amsterdam Ave
33991,161,119,Chinese,5,05/25/2020,"I love the place. Friendly staff and delicious food. Have tried the sweet and sour pork, fried noodles and chicken soup dim sum so far. I wish the place was bigger, but I’ll be back for sure.",Jing Fong - UWS,380 Amsterdam Ave
33992,163,119,Chinese,5,05/26/2018,"I have been going here for weekend dim sum for many, many years. The food is absolutely excellent. The value is really fantastic, as well. Expect a wait to get in - the large crowd in the lobby and outside on the sidewalk is all for this place! Worth it. If you come with just a few people, expect to share the table with another party or two. A larger group gets their own table, of course. Also, dim sum here is something of an event - be prepared to chase down a cart or two if they pass by your table without stopping. You'll need to flag a waiter for drinks, too. It's so busy in here that they don't check in unless you flag them down. It sounds crazy, I know, but it's all part if the experience and it's great!",Jing Fong - UWS,380 Amsterdam Ave
33993,164,119,Chinese,4,05/25/2022,"Great food, except I think this place doesnt match up to the original Jing Fong in chinatown. This place is more appropriate for more chill, quiet vibe with families and/or friends.    Make sure to get shrimp dimsums and honey walnut shrimp. Their seafood was better than meat.",Jing Fong - UWS,380 Amsterdam Ave
33994,165,119,Chinese,5,05/25/2020,"Best dim sum in town. We have tried many different places, and this one always wins for us. They offer a terrific variety of traditional and inventive small dishes, with everything from shrimp to pork to veggies and every possible combination.    Aside from the food, the atmosphere is fun for locals as well as tourists. You sit in a HUGE open dining room with a flood of busy carts racing by. the noise and the hustle-bustle are part of the charm.    The only drawback is that you have to get there early on weekends. If you arrive past 11:00 AM, you are likely to have a one-hour wait or longer. Better, try it during the week. You can usually go there around 12 noon, and get in without any difficulty. The variety is a bit smaller during the week, but the quality is just a good.    Great NYC institution. I always take out of town visitors there as a quintessential New York experience for the bucket list. (One you can enjoy again and again as a local!)",Jing Fong - UWS,380 Amsterdam Ave
33995,166,119,Chinese,5,05/20/2023,"Prompt service, cavernous room, vegetables are done to perfection. Pork may mean pork belly. Soft shell crabs are da bomb ...",Jing Fong - UWS,380 Amsterdam Ave
33996,167,119,Chinese,5,05/26/2018,"Wow. This was quite the experience. It was incredibly busy and we had a party of 9 people who were really hungry. Almost did not go in cause of the crowd but they really know how get through a rush. Dim sum and food choices are offered the second you are seated and everything was fresh, hot and very delicious. I would not hesitate to come back here. The servers work very fast, but are still helpful and friendly.",Jing Fong - UWS,380 Amsterdam Ave
33997,168,119,Chinese,5,05/25/2020,Got here after 2 with few options on carts but we can order fresh ones!,Jing Fong - UWS,380 Amsterdam Ave
33998,169,119,Chinese,5,05/25/2020,Amazing food! The building was beautiful,Jing Fong - UWS,380 Amsterdam Ave
36130,0,133,Chinese,3,10/27/2022,"Restaurant close to Battery Park and Wall Street, easy to access by metro.  The restaurant has plenty of space, it is clean and the staff is super friendly.  The food is delicious and comes in big portions.",No. 1 Chinese Restaurant,10 S William St
36131,1,133,Chinese,4,05/25/2022,The BBQ ribs were cooked perfect and the shrimp dumplings was delicious.  It actually had a whole shrimp in the dumplings. My friend ordered the chicken wings and they were not well done.,No. 1 Chinese Restaurant,10 S William St
