id,review_no_per_rest,restaurant_id,restaurant_type,review_rating,review_date,review_body,restaurant_name,restaurant_address
48288,78,197,Italian,1,05/26/2022,I visited this location on Friday 4/15/22. I was seated in the bar section and the service was HORRIBLE. It took 20 mins and two visits to the counter before someone acknowledged us. I had come to The Olive for the bread sticks(Golden Brown and soft)an was very disappointed. We were served overcooked and not so soft bread sticks. This is my second visit to this location and I am sure it'll be my last. Horrible.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48289,79,197,Italian,1,08/29/2022,"Aug 19 2022 - Went there with the family and it was kind of disappointed. We ordered the lasagna and it was very salty. Right before that all the forks and knives that were giving to us were not cleaned at all they were dirty with previous food. Server never gave us bread sticks either, it was a total disappointment. Will not go back here.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48290,80,197,Italian,1,12/27/2022,Service is horrible i had raw meat in my food they gave me a spoon for spaghetti the pasta was over cooked my mom's meant was salty as hell her pasta was dried out like they gave us a salad fork for pasta,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48291,81,197,Italian,4,10/28/2022,"Olive Garden is Olive Garden. A lot of items on the menu but not really…. If you know what I mean. Alfredo has no flavor but besides that everything was great. Would recommend if just going to get pasta, salad and breadsticks but if you want other options try something else. However service was good, fast and friendly.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48292,82,197,Italian,5,05/26/2022,I have to say yesterday on Mother’s Day at the Olive Garden in Bay Plaza it was extremely busy with long waiting time to dine in but it was worth waiting. My wife and daughter and myself was served with an awesome waitress named Shevana S. Her service was excellent and went above and beyond. We need waitresses like her that brings cheers and kindness and concern with our Dining. Because of her we will definitely come back and would like for her to be our waitress. She gets 10 STARS from us. Can’t forget the Manager there who also was awesome and caring. Thank you all .....,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48293,83,197,Italian,5,04/26/2023,"Love eating at olive garden,staff was very friendly, food was good",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48294,84,197,Italian,1,01/26/2023,The food was salty presentation was horrible don’t go to that restaurant and waste your money    If you want to die soon Go there to eat,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48295,85,197,Italian,4,05/12/2023,Everything was good but the pasta needed more sauce.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48296,86,197,Italian,1,06/30/2022,The absolute worse experience ever. The host sits us at our table. We never received Utensils or napkins. I asked the host for napkins twice. She never brought us our salad. She brought the entrees - pasta - with spoons. Every time I had to remind her for something she would apologize but take her time. Her hair was super long and when she reached over to give my daughter parmesan cheese her hair was over my food. When I asked to speak with a manager he was no where to be found. Then staff miraculously found him. They finally give us Utensils and they are fifty with spots and dried up food on it. At this point I am over it. The manager and his staff need some training. They should have anyone handling the food to have their hair up. Totally disappointed. The manager claimed to have given us a discount but we never saw the receipt so who knows. I will never go back to this olive garden.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48297,87,197,Italian,1,08/29/2022,"So here's my story...  I ordered the fried calamari, son and daughter ordered the kids meals and my lady the chicken Alfredo. Right.  So my food came 1st and periodically so did the kids, meanwhile we've been in the restaurant for 40min already. Eventually my lady's food comes, she waited a total of 45min for some chicken Alfredo. My lady checks the food, finds out it wasn't cooked at all , all that time waiting for WHAT????!! the waiter knew it when he brought and tried to cover it up with a dessert on the house smh the whole restaurant was mostly empty!!! How ya'll messing up anything??!! Like really ",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48298,88,197,Italian,3,05/26/2020,Food was great service from Dorrian.P. wasn't. We had to wait almost 20 minutes to arrive at our table.  She took so long our appetiers and entree were serve together. we had to keep reminding her of things then she seems like she was bothered when we asked about singing happy birthday to a 5 year old and a 12 year old.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48299,89,197,Italian,5,04/28/2023,The chicken and shrimp carbonara pasta dish was amazing.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48300,90,197,Italian,1,03/27/2023,Waiter was rude.  And food was so salty my blood pressure went up. Never again will I go to this olive garden location.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48301,91,197,Italian,5,05/27/2019,"After a very very long wait at the other place i tried to goto... Let's just say it starts with the letter A. I decided to leave and find another place to eat, and Olive Garden it was. Appetitizer and Food was good, and the waitress was great. Didn't get her name though. Don't mind my picture of my plate. I had already eaten half, lol.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48302,93,197,Italian,5,10/28/2022,The Hostess less than helpful. But Angel our waiter was the BEST.  Courteous and thoughtful.  Came to let us know there was a backup. I can't be more thankful.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48303,94,197,Italian,5,11/27/2022,Excellent service! Chevy she’s amazing. Thank you for everything. Thank you so much from my family and me! …,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48304,95,197,Italian,5,05/26/2020,"Customer service was great and the food was exceptional. In addition, the wait time for the food was short.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48305,96,197,Italian,5,07/30/2022,"I go there for the salad and shrimp scampi. Love second serving of salads. Dressing on the side, because they pour too much on. I think they should give everyone a choice to take the dressing on the side. I really do think the seats need an upgrade. The seating is very unattractive. They should have remodeled after the pandemic.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48306,97,197,Italian,3,07/30/2022,"My experience was okay my waiter was very nice. But I did have an issue where at first wanted to place me to sit with my daughter at 90 degree weather.  The shades were broken and the sun was just unbearbable to sit there i asked to be moved and the hostos did just that he was very nice. 2. There is no busser to clean the bathrooms they were pretty dirty and smelled bad. A waiter had to stop working to clean the rest room which I find pretty sad for her she is waiting and doing housekeeping pretty unsanitary if u ask me and doing two jobs at once not cool, she was nice but that is not her fault u would think that is managements fault. The Toliets were not functionable let alone lets not talk about the smell . Staff tried there best I saw that, this resturant was really good when they opened it needs guidence and have mature workers as well because they accommodate customers very well comparing to young adults most times not saying they did bad but more guidence helps and more training. In other states Olive garden has the best customer service and the environment is clean. I Think the resturant can get back into the shape to give the resturant better reviews. Although we are in the Bronx it doesnt have to look bad it can be fixed The food was good no complaints but that's is my critic.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48307,98,197,Italian,3,02/25/2023,There wasn't a lot of Alfredo sauce on the shrimp Alfredo I purchased; it was a lot like butter noodles but I will stop by here again.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48308,99,197,Italian,4,12/27/2022,The food is really good! Service is great.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48309,100,197,Italian,2,05/26/2020,"The hostess was very unpleasant,  she not only took down my name wrong she became rude when I corrected her on it. The server clearly was unhappy with his job when asked how he was doing proceeded to say  ""I'm at work what do you think"", he then brought us adult size glasses for our children . He took our order without writing a single thing down. This would be a great skill if he hadn't fudged up the drink order and brought my husband blue moon instead of stella. He then proceeded to blame the bartender. When my son opened his napkin this is the fork he was given. One of the tines is completely misshapen. Very frustrating service",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48310,101,197,Italian,5,10/28/2022,I come here often and have to complain. The servers are friendly and food is good.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48311,102,197,Italian,5,05/26/2022,Love it here everybody is family!!! Food was quick and delicious!!!,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48312,103,197,Italian,5,05/26/2022,"Went there for lunch with the family after shopping for some Christmas gifts.  Place was empty when we got there but filled up by the time we finished our meals. They were asking for vaccination cards for anyone 5 years old and up as required by law. Food was delicious, server was nice, pleasant and courteous.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48313,104,197,Italian,3,04/26/2023,They have good lunch specials during the week .,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48314,105,197,Italian,5,04/26/2023,One of my favorite to go place!  This is one of the best places to go with your spouse or family!,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48315,106,197,Italian,5,08/29/2022,Everything taste  fresh and food came at a good timely manner,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48316,107,197,Italian,3,04/26/2023,I was disappointed about the meal which was a first. since I have been there before.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48317,108,197,Italian,2,07/30/2022,"I went here for a nice night out with family from out of town and I regret every bite, except the spinach and artichoke dip. That was delicious and the only reason they got 2 stars from me. The little homemade pita chips were tasty too. But the rest, literally made me sick.  I had salmon which was so small, like 4 bites small and it came with broccoli, broccoli with no butter or salt. If you go don't waste your time with the salmon, and I think it's farm raised and filled with all types of bad stuff they feed farm raised fish. Just skip it!    Hust go to red lobster instead.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48318,109,197,Italian,4,05/26/2021,"Nice and spacious! The staff were very helpful, courteous and attentive. I enjoyed the hospitality.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48319,110,197,Italian,1,05/26/2022,"We were sat in the VERY BACK of the restaurant in a room by itself with extra chairs and high chairs were also stored. Not a problem I guess but the restaurant wasn't packed at all and it was only 3 adults and two children, one to which was celebrating his first birthday with a quick meal before going off to other festivities with family. I had to go up front twice for service and we ordered our appetizers and children's entrees together so they wouldn't be agitated and wouldn't care for the appetizers chosen. Our drink came to us sweaty to the rim and obviously had been sitting a while. The soup served was cold so I asked for another bowl to give to the birthday boy while we waited for other food to eat. It's basically like We were sat in the back, had a $194 check, but was  totally forgotten about the ENTIRE time. When the entrees finally came NO ONE ate and we just asked for to go plates. A manager I think named Lea compensated $30 but sheesh honestly at that point since entrees were untouched I would have wanted an better compensation than that but ok. The experience was by far terrible mainly because we were just sat in the VERY BACK ROOM OF THE ESTABLISHMENT where we couldn't really  see anyone else to be honest except to table  outside our room and it felt very uncomfortable  and odd. Reached out to corporate but no response so think I will take it a step further because the treatment was very demeaning and discriminatory.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48320,111,197,Italian,5,05/26/2022,"Excellent Service, everyone was quick and professional! The General  Manager Jeffrey Castillo was superb, he check on us to make sure everything was up to par. Really felt like fine dinning. Not your average Olive Garden. Will see you guys soon!",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48321,112,197,Italian,2,08/29/2022,"Olive garden is my fav restaurant, but some of the staff at this location need training. Been there over 3 times at bay plaza and left because I wasn't being served, the restaurant was not full and even checking in with the front desk I still didn't get served. I love the other location but it's a no for me at bay plaza, sadly, it's closest to where I live.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48322,113,197,Italian,1,05/26/2022,"I would give a zero star. I went there with family today (January 19 at 2pm). From the start, I was not welcomed in by the host and received a attitude by the host. After I was sat down, I did not get menu and utensils. I had to go get the menu and utensils. After 20 minutes, I have not been served, haven't been greeted by waiter, and not even offered water or beard sticks. Therefore, my family and I left. When we left, the host was not at her station and she was hanging outside the restaurant. Overall,  the restaurant is poorly managed, terrible customer service, no acknowledgement of customer time and money, and no consideration. I will definitely NEVER be coming to this location again. I would rather travel a hour to go to a different location.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48323,114,197,Italian,5,05/26/2022,Friendly staff and waiter. They did ask for vaccination card. Food and drinks were delicious.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48324,115,197,Italian,5,01/26/2023,We enjoyed our time. The waiter was amazing,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48325,116,197,Italian,5,05/26/2022,"I have eaten here physically and also have ordered delivery a few times.    I cant complain. I wasn't missing one item. Everything was really tasty and good.    I ordered the appetizer fried lasagna, calamari and fried ravioli. All of them were good. Also got the Zuppa soup - it was a little salty but still good. My husband ordered pasta with the new spicy sauce and meatballs. He really liked it and said the sauce does have a really good kick to it.    I ordered a bunch of bread sticks. Both baked and unbaked. Such a good idea to have some later on.    I will continue to get food from here.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48326,117,197,Italian,4,05/26/2022,The server was great. Unfortunately her name has slipped my brain but was exceptionally helpful and very pleasant! The food was very OLIVE GARDEN! It’s a chain. The Moscato Primo Amore was fabulous and we purchased a bottle to take home and share with friends! The watermelon sangria was good also if not a bit too sweet (who’d think I’d be saying that..lol). The shrimp fritto misto was good..I like how they batter the peppers and shrimp  but I did not really care for the spinach dip..was kind of bland to me! The chips which were maybe sliced pita (?) were a bit too hard and over done with no flavor either. I probably won’t get that again! Unfortunately no pics with this review because…yeah I just didn’t want to lol! Overall it’s Olive Garden but it was clean and the staff was pleasant enough!,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48327,118,197,Italian,5,05/26/2021,Took my mother there she loved it so if she loves it everyone else will as well,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48328,119,197,Italian,4,09/28/2022,"Wonderful service, hot and ready to eat meals complimentary salad with bread sticks  my only problem was the washroom, needs a good cleaning and a make over  but all in all it's was awesome  …",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48329,120,197,Italian,5,05/26/2022,Very busy location on the weekends! But staff is super friendly and nice!,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48330,121,197,Italian,5,01/26/2023,I only go for lunch mozzarella sticks  salad misso shrimp  meat balls and a cocktail,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48331,122,197,Italian,5,05/26/2020,"Very rish food, excellent service, the waitress at our table very attentive, friendly and helpful. Thank MARVELIN for you courtesy and service",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48332,123,197,Italian,5,05/27/2019,I love it the food was do good,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48333,124,197,Italian,4,08/29/2022,The waiter was very nice and polite. The food was good. The ice tea was too sweet for me. But overall everything was very good ,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48334,125,197,Italian,4,09/28/2022,"Good food, service was lacking a bit. Not enough attention to details. Overall. Food was made well and good portions.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48335,126,197,Italian,5,11/27/2022,Had my birthday party there with friends! I love the service there!,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48336,127,197,Italian,3,02/25/2023,The food didn't taste good to me,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48337,128,197,Italian,5,05/26/2022,Had a great lunch here today. Is my kids bday and our server Shevana was amazing!!!,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48338,129,197,Italian,4,05/26/2022,The food was great it wasn't to busy but service was a little slow but more do to staff shortages no fault of the people working all were very nice and did the best the could. Just have patience and enjoy your experience.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48339,130,197,Italian,5,05/26/2020,Had an awesome experience with Ravel... she made my experience and my day... Service excellence!,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48340,131,197,Italian,5,05/27/2019,The waitress that take care us excellent,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48341,133,197,Italian,5,05/26/2022,I have eaten here a few times. I had a good experience. The food and service were good. The prices were affordable compared to other Olive Garden restaurants in NY.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48342,134,197,Italian,5,05/26/2021,Olive garden now is letting people come in just not a lot. They check your temperature at the door. They sent you six feet apart from the other customers.    The waiters are very polite professional. Joanna the waiters she very professional and polite. Is it times what time you go but there is a way 20 minutes. They want to make sure that all the customers are safe which is very important.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48343,135,197,Italian,1,05/26/2021,"Food was great!  Service was horrible!  Why did we have to wait 20 minutes to get  our drinks?  And ask for them twice?  We received our straws separately, after asking for them because they didn't come with the drinks.  We waited another 10 minutes for the straws.  We only got the straws because we beckoned a waiter that was passing by...who wasn't our waiter. But we needed straws! Everything was a repeated request and a wait.  We were there a lot longer than we had to be .  I thought the waitress was too talkative!  Every time she came to the table, she gave us a play by play of what she was doing or was going to do. It was like watching football game and hearing the play by play! In a football game, that information is useful.  In a restaurant, it's annoying! .",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48344,136,197,Italian,4,05/26/2022,Our waiter seemed pretty high she literally had seen my family and myself just be seated came over introduced herself said she was gonna give us a few minutes to settle in which was fine came back between 3 and 5 minutes asking us about appetizers water and drinks and long story short she wasn't on top of bringing the UNLIMITED BREADSTICKS & SALAD so we only had 1 order of each and she wasn't very attentive and when she talked to us she talked to us like we are ghetto people and as if we are friends umm sorry sweetheart we are not friends that's a place of business you need to learn how to talk to the customers. Oh and last thing she tried to make me feel very stupid as if I don't know how to use the kiosk machine which I definitely know how to use it. That location has become very ghetto very unprofessional and just yuck.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48345,137,197,Italian,4,05/26/2022,Good service. Enjoyed my strawberry-passion fruit lemonade. Friend did not like the Long Island Iced Tea.  The spaghetti and meat sauce was satisfying. The meatballs were a little salty.  Friend stated that they were satisfied with the chicken parmesan.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48346,139,197,Italian,4,05/26/2022,Food was good! Server seemed new and was unfamiliar with some things that we always get from the menu like the unlimited soup and salad.    Food did take a while to come.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48347,140,197,Italian,4,09/28/2022,"Best wishes to Sebastian the Manager, a great asset for Olive Garden or any other company he decides to work for.  Also a thank you to a fine young lady Sky.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48348,141,197,Italian,2,05/26/2022,"Our server was nice but the service was slow. We asked for breadsticks and never received the second basket and the first was burned. But- yknow, it's olive garden so our expectations were already low",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48349,142,197,Italian,1,05/26/2020,"Horrible. Don’t ever cater your food from Olive Garden! We catered from Olive Garden a few years ago and had a great experience but this year it was terrible. Will never do it again. This year we ordered over $200 So many things went wrong:    1) They told me over the phone when I placed the order that the food would be ready between 3 and 5pm.  2) I sent my daughter and nephew to pick up the food at 4:00. The food was NOT ready. They kept telling my nephew 10 more minutes....so my nephew and daughter waited.  3) An HOUR AND A HALF later they were still waiting. Instead of telling them the food was not made and would take two more hours, they made them wait there. Our family was sitting around waiting for the food and missing these kids. At the very least, they could have told them it was not ready and to come back in a couple of hours. Instead they kept them there waiting. Family had flown in to spend XMAS eve together and these kids were waiting there for TWO hours!  4) I tried calling multiple times to find out what was going on. They put me on hold for over 10 minutes on one call, over 20 minutes on another.  5) The manager (Matthew) instead accepting responsibility, LIED and said he had informed my nephew that there would be a two hour wait and he CHOSE to wait. That was not true. My nephew and daughter kept being told the food was coming just 10 minutes more""  6) When the food arrived, the salads were wilted and gray. There were no serving utensils, paper napkins or paper plates..all of which were supposed to be included.  7) Instead of ice tea, they sent lemonade.    VERY BAD. DO NOT CATER YOUR FOOD FROM OLIVE GARDEN. If there was a lower rating, I would use it. I forgot to add that my order was over $200 and they were still going to charge a delivery fee!",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48350,143,197,Italian,4,05/26/2021,So this was my first time eating Olive Garden so I can't compare it to any other location . I had Shrimp Scampi and it was delicious . I love the salad it was a perfect amount of flavor and not to overdressed . However my family member which is a frequent at Olive Garden said the bread sticks were a little cold and dry . That is the only reason I gave them 4 stars and not 5 . The service and my waitress was great fast friendly and we got our food in a timely manner.  I would certainly visit again and would recommend this location for a good family dinner.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48351,144,197,Italian,5,01/26/2023,"It's a good restaurant, and the service too",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48352,145,197,Italian,4,05/26/2022,"The Waitress I had was very welcoming and nice. My food was hot and good, really no complaints, if I had to be picky my breadsticks weren't as hot as I would have liked them to be other than that I enjoyed my food and service.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48353,146,197,Italian,1,05/26/2021,The staff that worked today ruined my mother's day for my family and I.  I had an order catered for a 3pm pick up curbside. Long story short I ended up going inside to pick up my food and stood at the door for 2hrs waiting for an order that was placed more then 24hrs in advance. Then we get food home and I was missing the utensils that I order and paid for extra breadsticks and received none.  I spent $168.00 to get only half my food and some of my guests leave before brunch arrived to my home.  Not to mention that during the whole ordeal I asked to speak to a manager and he or she couldnt even give me the common courtesy to come and speak with me.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48354,147,197,Italian,3,05/27/2019,My family and I had dinner here on the Saturday of Mother’s Day weekend . We waited a little under 30 mins before we were seated which wasn’t too bad considering the holiday. I guess we arrived during a shift change or something because nobody ever came to our table . I had to call on another waiter to ask for one . After about 15 minutes our waiter came and apologized. Everything after the wait was pleasant . The food was great and came out pretty quick. Our waiter was sweet and attentive . He definitely made up for the wait. I recommend this place on a not so busy day.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48355,148,197,Italian,5,05/26/2021,"Took longer to get someone to take our order than to get seated. I got a little snappy with my server because I saw a table who came after us get greeted before us, but she handled it well. Thank you Johanna! She made sure the rest of our dinner went without a problem :)",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48356,149,197,Italian,5,05/26/2022,"Today, was our wedding anniversary. We decided to come here and it did not disappoint. Shane and Vincent were amazing. Thank you both so much for such a lovely dinner.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48357,150,197,Italian,4,05/26/2022,Cozy my wife and I ordered was brought appetizers.  Then the main meal arrived quickly.  Staff made us feel welcomed.  We will return to this location.  Very satisfied. ,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48358,151,197,Italian,4,05/27/2019,"Food was good, waiter was good. It was a friends birthday and they allowed us to bring our own cake, which they put their own candles on and brought out and sang.  My only issue was the hostess would not allow my friend to bring her stroller to the table, even though we pointed out twice that there was tons of room. We then saw a neighboring table with a stroller. We had to bring this to the managers attention because we felt discriminated against (neighboring table and hostess were the same race and different than us). Manager appeared to be understanding and apologized.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48359,152,197,Italian,4,05/26/2020,"My wife and I had a very pleasant experience, the server was very attentive and sociable. The choice of $5 drinks was plenty and our drinks were well mixed and flavorful I had a rum & coke and my wife had a watermelon margarita. My seafood stuffed mushroom appetizer was very tasty and filling. My wife's shrimp scampi appetizer was also filling and delicious. The bread sticks that come with the meal were as always bountiful as well as mouth watering. My only complaint is the wait time to get seated.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48360,153,197,Italian,4,03/27/2023,I love this place. They never disappoints.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48361,154,197,Italian,3,05/26/2020,"It's the Olive Garden, the difference is in the service and cleanliness.  The restaurant had many tables empty but not enough staff so there was a 20 minute wait to be seated.   The waitress Keisha was excellent!  She was managing multiple tables and one with a large party like a pro.  She really made the difference to our dining experience.   Bathrooms were not clean.  There was bunches of toilet paper that had been swept into corners.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48362,155,197,Italian,5,01/26/2023,Great price for good Italian food and great service,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48363,156,197,Italian,3,05/26/2021,"The Olive Garden has changed dramatically.. Bread sticks weren't as garlicky and waa missing the salt accented on them as they once were. The salad tasted like bagged pre made salad. I hadn't been there in awhile and was looking forward to the food. It was just ok. I had the angel hair pasta with shrimp scampi.  Our server was FANTASTIC which made the lunch experience nice. She was very thoughtful, but overall the food was a disappointment to say the least.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48364,157,197,Italian,5,01/26/2023,Dinner was good. Big portions,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48365,158,197,Italian,2,07/30/2022,Service really does depend on the time you go. When it first opened it was great. I’ve been a few times since and it keeps declining. Makes you never want to go back.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48366,159,197,Italian,1,05/26/2021,"After my sisters and I had a beautiful Monday (3/21/2021)afternoon we decided to have lunch at this sad excuse for an establishment. The service was extremely horrible from the moment we arrived until we left. Upon arrival we’re told to provide our contact info due to a 35min wait time and that we’d be notified when our table was ready. After 35 mins we return then are asked to wait an additional 15mins because our table is being cleaned so we wait. After 25 mins 6 other parties were let in before us, four of those families arrived after us and one of them was a family of TEN! We asked to see a manager because the waiting was absorbed at this point! Not only were we annoyed at the extra wait time but to be told our table was being cleaned then let 6 other parties in ahead of us??? I’ve never worked in the restaurant industry but I’m sure it doesn’t take 25MINS to clean a table. Once we’re inside I noticed how damp and empty it was. Trying to figure what went wrong....come to find out in the end, the hostess never entered our information     I had a roasted chicken and Gnoochi soup. I would’ve enjoyed had I not been in the bathroom up chucking it into the porcelain God Porcelaneous!    It’s safe to say we won’t ever be going back to the OLIVE GARDEN IN BAY PLAZA!",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48367,160,197,Italian,3,05/26/2022,The service was painfully slow. The salad was plentiful but I had to stop a manager for salt and pepper shakers and another waiter for refills on drinks. The food was good. Quality was standard.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48368,161,197,Italian,4,11/27/2022,Food was good. Service not so great for a Wed night.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48369,162,197,Italian,4,05/26/2021,"Very friendly and efficient hostess. Ordered to go; service was fast. However,  they did not put utensils in the bag and my co-worker and I were on lunch break; had to return. Food was excellent; could not complain.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48370,163,197,Italian,5,05/26/2022,Too much food but was great. Our server was the best (Fanini). She made us feel great since we have not dined out as a family for a while.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48371,164,197,Italian,5,05/26/2021,"I visited this restaurant the other night (3/23/21) with my husband. It was our very 1st time at this location. We were served by Joel G. He attended to us thoroughly the entire night. Our drinks were always full, he checked w/us several times to ask how we were enjoying the food. The salad and breadsticks were extremely fresh! I ordered the four cheese stuffed shells and my husband ordered the asiago tortelloni w/grilled chicken. Both entrees were so delicious! We also asked for a take home dinner, and when I asked if there was chicken I could add on to that meal for our daughter at home, he rushed to check and make sure we had it as the kitchen was closing up. The desserts we ordered were scrumptious as well. All in all, a fantastic experience!",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48372,165,197,Italian,5,05/26/2021,"This place is great! I meam now you have to check-in and wait to be called which I dont mind at all because it allows me to window-shop during the wait. The customer service I've recieved has always been great and food taste is always the same so they must have a great head chief. The bathroom can be cleaner but its covid who wants to clean bathrooms lol. Though it's their job, I guess more so a 4.9 rating. All other areas are clean.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48373,166,197,Italian,1,05/26/2021,"Staff was unorganized, waited a very long time for our food. When the food finally arrived, the chicken to my chicken parmigiana was burnt & overcooked. The waitress gave my sister someone else’s food TWICE then finally gave her the correct order. I love going to Olive Garden but this is my first & last time coming to this location.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48374,167,197,Italian,5,12/27/2022,Jordan our waiter was very attended to our needs & made it a personal experience.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48375,168,197,Italian,3,05/27/2019,Went with two of my three sisters to celebrate my birthday. The service was pretty good. The ambiance relaxing. We had soup and salad. Pretty basic. The bread sticks were really good.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48376,169,197,Italian,1,05/26/2020,Went this evening with my child and it was absolutely horrible. The lady in the front had a terrible attitude. I was standing in front of her face she told me to sit and I refused as I am pregnant and didn’t feel comfortable sitting so I stood. A group of people came in who did not have reservations or anything and she gladly takes them and ignores me while a customer makes her aware that I was in front of the group and she ignores the customer and my self. I was extremely upset spoke with the manager who sat me and my child. My server was nice and polite but I believe he had to many tables as my food came very late and very very dry. Not happy with this and I refuse to go back. I didn’t enjoy my meal and we paid the bill and left.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48377,170,197,Italian,5,05/26/2022,"Bobby,our host was patient, kind,available when needed and made us smile with his and our personality. I would recommend this location.  It was cozy,clean and comfortable here also.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
